label	text_a
2	Visual  analysis  of  habitat  suitability  index  model  for  predicting  the  locations  of  fishing  grounds.  In  this  study,  we  propose  a  novel  integrated  visualization  system  that  enables  interactive  visual  development  of  a  Habitat  Suitability  Index  (HSI)  model  for  predicting  the  locations  of  fishing  grounds.  Our  system  enables  the  interactive  selection  of  variables  that  are  highly  correlated  to  fish  catches  recorded  by  fishermen  on  their  vessels.  We  illustrate  the  use  of  this  system  using  a  real-world  simulation  of  the  Pacific  Ocean.  Vortex  structures,  such  as  those  used  for  fishing  grounds  exploration,  are  crucial  for  exploring  fishing  ground  because  they  can  drive  nutrients  from  the  ocean  floor  to  the  sea  surface.  The  ability  to  locate  fishing  grounds  therefore  depends  on  accurate  ocean  forecasting  systems  for  calculating  ocean  model  variables  such  as  temperature,  salinity,  velocity  etc.  Currently,  these  forecasts  are  based  on  multiple  spatio-temporal  simulations  that  produce  multidimensional  and  multivariate  results.  Critical  points  in  the  ocean  model  are  good  indicators  of  the  likelihood  of  finding  microscale  vortices,  and  our  visualization  approach  enables  the  interactive  exploration  and  analysis  of  these  critical  points.  The  proposed  system  makes  it  possible  to  analyze  the  vortex  structure  in  the  spatial  domain,  and  explore  fishing  grounds  on  the  sea  surface  in  detail.
2	Visual  analysis  of  dynamic  protein  cavities  and  binding  sites.  We  present  a  visual  analysis  application  for  protein  simulations  that  allows  researchers  to  investigate  dynamic  data  interactively.  Special  focus  lies  on  the  analysis  of  cavities  and  binding  sites,  which  play  a  critical  role  in  protein  function.  Cavities  are  extracted  and  classified.  The  surface  area  of  all  cavities  and  the  diameter  of  pockets  and  channels  is  computed  to  provide  evidence  for  their  accessibility.  These  values  are  also  plotted  in  2D  graphs  for  a  quantitative  time-dependent  analysis.  For  dynamic  simulation  data  sets,  the  cavities  are  tracked  to  show  their  stability  over  time.  The  user  is  provided  with  a  range  of  application-related  parameters  to  interactively  adjust  the  analysis  algorithms.  A  sequence  diagram  shows  the  structure  of  the  protein  and  additional  annotations  like  binding  sites.  Furthermore,  all  views  support  brushing  and  linking  for  consistent  selection  and  filtering.  All  algorithmic  steps  are  implemented  to  run  interactively  on  a  commodity  workstation.  As  a  result,  the  user  can  immediately  see  the  effect  of  a  parameter  change.  This  enables  the  real-time  analysis  of  a  running  simulation  for  in-situ  visualization.
2	Comparative  visualization  of  multiple  time  surfaces  by  planar  surface  reformation.  Comparing  time  surfaces  at  different  integration  time  points,  or  from  different  seeding  areas,  can  provide  valuable  insight  into  transport  phenomena  of  fluid  flows.  Such  a  comparative  study  is  challenging  due  to  the  often  convoluted  shapes  of  these  surfaces.  We  propose  a  new  approach  for  comparative  flow  visualization  based  on  time  surfaces,  which  exploits  the  idea  of  embedding  the  surfaces  in  a  carefully  designed,  reformed  2D  visualization  space.  Such  an  embedding  enables  new  opportunities  for  comparative  flow  visualization.  We  present  three  different  strategies  for  comparative  flow  visualization  that  take  advantage  of  the  reformation.  By  reforming  the  time  surfaces,  we  not  only  mitigate  occlusion  issues,  but  we  can  devote  also  the  third  dimension  of  the  visualization  space  to  the  comparative  aspects  of  the  visualization.  Our  approach  is  effective  in  a  variety  of  flow  study  cases.  The  direct  comparison  of  individual  time  surfaces  reveals  small  scale  differences  and  fine  details  about  the  fluid's  motion.  The  concurrent  study  of  multiple  surface  families  enables  the  identification  and  the  comparison  of  the  most  prominent  motion  patterns.  This  work  was  developed  in  close  collaboration  with  an  expert  in  fluid  dynamics,  who  assessed  the  potential  usefulness  of  this  approach  in  his  field.
2	K  core  based  multi  level  graph  visualization  for  scale  free  networks.  We  present  a  new  multi-level  graph  drawing  algorithm  based  on  the  k-core  coarsening,  a  well-known  cohesive  subgroup  analysis  method  in  social  network  analysis.  The  k-core  of  a  graph  is  also  known  as  the  degeneracy  in  graph  theory,  and  can  be  computed  in  linear  time.  Our  k-core  based  multi-level  algorithm  also  includes  a  new  concentric  circle  placement  and  a  variation  of  force-directed  layout  to  display  the  structure  of  graphs  effectively.  Experiments  with  real-world  networks  suggest  that  our  algorithm  performs  well  for  visualization  of  large  and  complex  scale-free  networks,  with  a  power-law  degree  distribution,  a  short  diameter  and  a  high  clustering  coefficient.  Comparison  with  other  multi-level  algorithms  shows  that  our  method  is  fast  and  effective,  in  particular  performs  better  than  Walshaw  [26]  and  FM3  [15].
2	Multidimensional  projection  with  radial  basis  function  and  control  points  selection.  Multidimensional  projection  techniques  provide  an  appealing  approach  for  multivariate  data  analysis,  for  their  ability  to  translate  high-dimensional  data  into  a  low-dimensional  representation  that  preserves  neighborhood  information.  In  recent  years,  pushed  by  the  ever  increasing  data  complexity  in  many  areas,  numerous  advances  in  such  techniques  have  been  observed,  primarily  in  terms  of  computational  efficiency  and  support  for  interactive  applications.  Both  these  achievements  were  made  possible  due  to  the  introduction  of  the  concept  of  control  points,  which  are  used  in  many  different  multidimensional  projection  techniques.  However,  little  attention  has  been  drawn  towards  the  process  of  control  points  selection.  In  this  work  we  propose  a  novel  multidimensional  projection  technique  based  on  radial  basis  functions  (RBF).  Our  method  uses  RBF  to  create  a  function  that  maps  the  data  into  a  low-dimensional  space  by  interpolating  the  previously  calculated  position  of  control  points.  We  also  present  a  built-in  method  for  the  control  points  selection  based  on  "forward-selection"  and  "Orthogonal  Least  Squares"  techniques.  We  demonstrate  that  the  proposed  selection  process  allows  our  technique  to  work  with  only  a  few  control  points  while  retaining  the  projection  quality  and  avoiding  redundant  control  points.
2	Optimal  sankey  diagrams  via  integer  programming.  We  present  the  first  practical  Integer  Linear  Programming  model  for  Sankey  Diagram  layout.  We  show  that  this  approach  is  viable  in  terms  of  running  time  for  reasonably  complex  diagrams  and  also  that  the  quality  of  the  layout  is  measurably  and  visibly  better  than  heuristic  approaches  in  terms  of  crossing  reduction.  Finally,  we  demonstrate  that  the  model  is  easily  extensible  through  the  addition  of  constraints,  such  as  arbitrary  grouping  of  nodes.
2	Can  we  apply  learning  analytics  tools  in  challenge  based  learning  contexts.  The  information  and  Communication  Technologies  changes  how  we  interact  with  others  and  with  the  information.  It  can  be  really  accessed  at  anytime  and  anywhere.  Future  professionals  should  be  ready  for  this  reality  which  requires  changes  in  traditional  teaching  and  learning  methods.  Challenge  Based  Learning  is  an  example  of  them.  This  method  poses  challenges  to  students  that  they  should  solve  employing  the  technology  they  use  during  their  daily  life.  The  evaluation  of  challenges  solutions  should  take  into  account  students’  final  outcomes  but  also  the  interactions  that  take  place  between  them.  This  could  be  very  hard  given  the  wide  choice  of  tools  that  students  can  apply.  Learning  analytics  tools  could  be  a  solution.
2	H  treasure  hunt  a  location  and  object  based  serious  game  for  cultural  heritage  learning  at  a  historic  site.  Serious  game  is  commonly  used  to  support  cultural  heritage  such  as  historical  teaching  and  learning,  and  enhancing  historic  site  visits.  Nowadays  most  of  in  situ  serious  games  have  been  supported  by  GPS  but  it  is  not  suitable  for  a  small-scale  historic  site.  In  this  paper,  we  propose  a  location  and  object-based  serious  game  application  H-Treasure  Hunt.  H-Treasure  hunt  integrates  location-based  service  with  object-based  sensors  to  find  more  exact  location  of  artifacts  at  a  historic  site.  In  the  game,  the  players  wear  Head  Mounted  Display  (HMD)  and  explore  a  historic  site  interacting  with  artifacts  to  complete  missions.  In  this  way,  H-Treasure  Hunt  will  act  as  a  tour  guide  helping  users  learn  about  the  historic  site  and  artifacts.  The  use  of  this  application  is  to  support  cultural  heritage  teaching  and  learning  as  well  as  enhancing  historical  site  visits.
2	Coupled  3d  reconstruction  of  sparse  facial  hair  and  skin.  Although  facial  hair  plays  an  important  role  in  individual  expression,  facial-hair  reconstruction  is  not  addressed  by  current  face-capture  systems.  Our  research  addresses  this  limitation  with  an  algorithm  that  treats  hair  and  skin  surface  capture  together  in  a  coupled  fashion  so  that  a  high-quality  representation  of  hair  fibers  as  well  as  the  underlying  skin  surface  can  be  reconstructed.  We  propose  a  passive,  camera-based  system  that  is  robust  against  arbitrary  motion  since  all  data  is  acquired  within  the  time  period  of  a  single  exposure.  Our  reconstruction  algorithm  detects  and  traces  hairs  in  the  captured  images  and  reconstructs  them  in  3D  using  a  multiview  stereo  approach.  Our  coupled  skin-reconstruction  algorithm  uses  information  about  the  detected  hairs  to  deliver  a  skin  surface  that  lies  underneath  all  hairs  irrespective  of  occlusions.  In  dense  regions  like  eyebrows,  we  employ  a  hair-synthesis  method  to  create  hair  fibers  that  plausibly  match  the  image  data.  We  demonstrate  our  scanning  system  on  a  number  of  individuals  and  show  that  it  can  successfully  reconstruct  a  variety  of  facial-hair  styles  together  with  the  underlying  skin  surface.
2	Video  enhanced  gigapixel  panoramas.  We  present  a  method  for  embedding  video  clips  within  gigapixel  scale  imagery.  The  combination  of  high-resolution  imagery  and  video  enables  users  to  pan  and  zoom  across  the  gigapixel  panorama  to  explore  complex  scenes  with  motion.  The  sparsity  of  the  video  content  within  the  gigapixel  context  introduces  several  challenges  which  we  overcome  by  optimizing  the  traversal  of  the  scene  coupled  with  appropriate  playback  of  the  embedded  video.  We  also  discuss  aligning  the  video  clips  both  geometrically  and  photometrically  to  reduce  visible  seams  between  the  dynamic  and  static  content.  Embedding  video  in  large  scale  panoramas  fills  a  gap  between  static  gigapixel  images  and  video  footage  and  thus  presents  a  new  interactive  medium.
2	Rakugacky  making  sounds  with  drawing.  Images  and  sounds  are  closely  related,  and  sounds  could  emphasis  or  change  impressions  of  images.  Thus  several  methods  to  synthesize  sounds  from  images  are  developed  [Hermann  et  al.  1999].  In  this  paper,  we  propose  a  novel  interactive  media  system  "RAKUGACKY"  that  can  make  sound  with  drawing.  In  this  system,  a  user  draws  a  picture  on  a  screen,  and  the  system  synthesizes  sounds  for  the  picture  automatically.  The  system  analyzes  the  picture  during  drawing,  and  synthesizes  or  changes  sounds  interactively  according  to  the  analyzing  result.
2	Ev  pen  an  electrovibration  haptic  feedback  pen  for  touchscreens.  This  paper  presents  an  Electrovibration  Pen  (EV-Pen)  which  incorporates  electrovibration  into  pen  interactions.  The  EV-Pen  not  only  exploits  the  advantages  of  conventional  pen-based  interactions  but  also  provides  a  wide  range  of  haptic  feedback  modes  without  any  form  of  mechanical  actuator.  The  EV-Pen  simulates  real  pen-on-paper  feeling,  enhancing  the  user  experience  in  drawing  and  handwriting,  and  providing  feedback  while  interacting  with  virtual  textures  and  GUI  elements  on  touchscreens.  Furthermore,  we  have  discussed  implications  of  the  EV-Pen  for  future  explorations.
2	Juke  cylinder  a  device  to  metamorphose  hands  to  a  musical  instrument.  If  you  knock  an  object,  it  sounds.  If  you  play  music,  loudspeakers  sound.  The  sound  you  usually  listen  to  is  generated  by  actions  or  objects  supposed  to  generate  sound.  However,  the  development  of  parametric  loudspeakers  made  it  possible  for  people  to  feel  that  the  sound  comes  from  actions  or  objects  which  are  not  supposed  to  generate  sound,  because  the  parametric  loudspeaker  can  localize  the  sound  image  on  the  reflected  surface[1][2].  The  parametric  speakers  work  in  an  entirely  different  way  from  conventional  loudspeakers.  They  generate  ultrasound,  and  it  travels  out  from  a  parametric  loudspeaker  in  a  narrowly  focused  column  like  a  flashlight  beam.  When  it  hits  something,  it  turns  back  into  ordinary  sound  you  can  hear.  There  is  a  computer  interface  using  this  characteristic  of  the  parametric  speaker[3].
2	Mechvr  interactive  vr  motion  simulation  of  mech  biped  robot.  MechVR  is  an  interactive  VR/Motion  simulator  that  offers  an  experience  of  driving  a  3D  simulated  robot  in  a  custom  training  world.  From  the  user's  perspective,  they  "enter"  the  cockpit  of  a  giant  motorized  biped,  and  experience  an  immersive,  interactive  virtual  reality  training  ride  as  they  drive  the  simulated  robotic  machine  themselves.  The  idea  is  not  unlike  a  flight  simulator,  but  for  an  imaginary,  giant  walking,  running,  and  flying  robot  machine.  Under  the  hood  is  a  custom  software  base  that  drives  state-of-the-art  motion  simulation  equipment  based  on  a  custom  user  interface.  Our  research  questions  include  the  control  and  physical  fidelity  of  the  virtual  robot,  and  the  transfer  of  the  experience  into  an  interactive  real-world  simulation  (hardware)  as  well  as  the  design  of  the  user  experience  for  this  and  similar  applications,  e.g.  prototyping  amusement  park  rides,  and/or  novel  arcade-style  motion  experiences.
2	Contact  preserving  shape  transfer  for  rigging  free  motion  retargeting.  Retargeting  a  motion  from  a  source  to  a  target  character  is  an  important  problem  in  computer  animation,  as  it  allows  to  reuse  existing  rigged  databases  or  transfer  motion  capture  to  virtual  characters.  Surface  based  pose  transfer  is  a  promising  approach  to  avoid  the  trial-and-error  process  when  controlling  the  joint  angles.  The  main  contribution  of  this  paper  is  to  investigate  whether  shape  transfer  instead  of  pose  transfer  would  better  preserve  the  original  contextual  meaning  of  the  source  pose.  To  this  end,  we  propose  an  optimization-based  method  to  deform  the  source  shape+pose  using  three  main  energy  functions:  similarity  to  the  target  shape,  body  part  volume  preservation,  and  collision  management  (preserve  existing  contacts  and  prevent  penetrations).  The  results  show  that  our  method  is  able  to  retarget  complex  poses,  including  several  contacts,  to  very  different  morphologies.  In  particular,  we  introduce  new  contacts  that  are  linked  to  the  change  in  morphology,  and  which  would  be  difficult  to  obtain  with  previous  works  based  on  pose  transfer  that  aim  at  distance  preservation  between  body  parts.  These  preliminary  results  are  encouraging  and  open  several  perspectives,  such  as  decreasing  computation  time,  and  better  understanding  how  to  model  pose  and  shape  constraints.
2	The  emergence  and  growth  of  evolutionary  art  1980  1993.  One  of  the  most  interesting--if  frustrating--aspects  of  charting  the  history  of  computer  art  is  trying  to  understand  the  intersections  of  specific  technologies  and  artistic  experimentation.  It  is  rarely  as  clear-cut  as  a  simple  linear  influence  of  one  to  the  other,  partly  because  artists  are  able  to  envision  all  kinds  of  possibilities  that  technology  might  enable  them  to  realize  in  some  kind  of  form,  but  as  they  do  so,  the  technology  is  itself  shaped,  especially  in  terms  of  how  it  is  perceived  by  others.  Do  artists  find  a  way  to  give  technologies  an  aesthetic  outlet,  or  do  some  technologies  possess--or  facilitate--a  characteristic  aesthetic  that  finds  its  expression  through  specific  artists?  Certainly,  in  the  history  of  computer  art  it  would  seem  that  particular  aesthetics,  technologies,  and  artists  are  closely  intertwined  in  certain  periods.  This  intertwining  of  art,  technology,  and  ideas  stolen  from  the  natural  world  has  never  been  so  arguably  merged  as  the  period  in  the  history  of  computer  art  from  1980  to  1993.  We  take  as  the  defining  start  of  this  period  the  initial  work  of  Mandelbrot  on  fractals  that  became  known  as  the  Mandelbrot  set  and  led  to  his  famous  illustrated  art-science  book  The  Fractal  Geometry  of  Nature.  In  1993,  this  first  highly  creative  period  in  evolutionary  computer  art  came  to  an  end  with  major  publications  by  pioneers  Karl  Sims,  Stephen  Todd,  and  William  Latham.
2	Polka  dot  the  garden  of  water  spirits.  Physical  and  tangible  representations  of  information  have  provided  users  with  intuitive  interactions  in  which  users  can  control  information  through  tangible  controls  using  their  hands.  In  these  techniques,  flexible  materials  have  often  been  utilized.  For  example,  clay  has  been  used  for  an  intuitive  modeling  tool  which  senses  the  shape  of  the  clay  and  updates  its  3D  model  data  [Piper  et  al.  2002].  This  example  enables  users  to  create  3D  models  without  knowledge  of  computational  methods  for  constructing  3D  models.  Though  these  tangible  representations  of  information  accept  user  input,  they  cannot  provide  bi-directional  physical  interactions  since  their  physical  properties  are  not  controlled  by  computers.  Therefore,  it  is  difficult  to  represent  dynamic  changes  of  information  using  physical  properties  such  as  motion,  size,  and  color.  These  tangible  user  interfaces  employ  static  materials.
2	Coded  lens  using  coded  aperture  for  low  cost  and  versatile  imaging.  We  propose  Coded  Lens,  a  novel  system  for  lensless  photography.  The  system  does  not  require  highly  calibrated  optics,  but  instead,  utilizes  a  coded  aperture  for  guiding  lights.  Compressed  sensing  (CS)  is  used  to  reconstruct  scene  from  the  raw  image  obtained  through  the  coded  aperture.  Experimenting  with  synthetic  and  real  scenes,  we  show  the  applicability  of  the  technique  and  also  demonstrate  additional  functionality  such  as  changing  focus  programmatically.  We  believe  this  will  lead  to  a  more  compact,  cheaper  and  even  versatile  imaging  systems.
2	Real  time  dynamic  fracture  with  volumetric  approximate  convex  decompositions.  We  propose  a  new  fast,  robust  and  controllable  method  to  simulate  the  dynamic  destruction  of  large  and  complex  objects  in  real  time.  The  common  method  for  fracture  simulation  in  computer  games  is  to  pre-fracture  models  and  replace  objects  by  their  pre-computed  parts  at  run-time.  This  popular  method  is  computationally  cheap  but  has  the  disadvantages  that  the  fracture  pattern  does  not  align  with  the  impact  location  and  that  the  number  of  hierarchical  fracture  levels  is  fixed.  Our  method  allows  dynamic  fracturing  of  large  objects  into  an  unlimited  number  of  pieces  fast  enough  to  be  used  in  computer  games.  We  represent  visual  meshes  by  volumetric  approximate  convex  decompositions  (VACD)  and  apply  user-defined  fracture  patterns  dependent  on  the  impact  location.  The  method  supports  partial  fracturing  meaning  that  fracture  patterns  can  be  applied  locally  at  multiple  locations  of  an  object.  We  propose  new  methods  for  computing  a  VACD,  for  approximate  convex  hull  construction  and  for  detecting  islands  in  the  convex  decomposition  after  partial  destruction  in  order  to  determine  support  structures.
2	Moana  performing  water.  For  Disney's  Moana,  water  was  a  dominant  part  of  island  life,  in  fact  it  had  a  life  of  itfis  own.  Presenting  itself  as  a  character,  water  was  ever  present,  in  a  multitude  of  shapes  and  scales.  An  end-to-end  water  pipeline  was  developed  for  this  film  [Garcia  et  al.  2016],  including  the  creation  of  proprietary  fluid  APIC  solver  [Jiang  et  al.  2015]  named  Splash.  This  gave  us  physically  accurate  simulations.  The  challenge  with  performing  water  was  to  provide  art-directed  simulations,  defying  physics,  yet  remaining  in  a  grounded  sense  of  possibility.  Incorporating  natural  swells  and  flows  to  support  the  building  of  designed  shapes  limited  anthropomorphic  features,  and  played  to  our  goal  of  communicating  that  this  character  is  the  ocean  as  a  whole.
2	Blue  noise  point  sampling  using  kernel  density  model.  Stochastic  point  distributions  with  blue-noise  spectrum  are  used  extensively  in  computer  graphics  for  various  applications  such  as  avoiding  aliasing  artifacts  in  ray  tracing,  halftoning,  stippling,  etc.  In  this  paper  we  present  a  new  approach  for  generating  point  sets  with  high-quality  blue  noise  properties  that  formulates  the  problem  using  a  statistical  mechanics  interacting  particle  model.  Points  distributions  are  generated  by  sampling  this  model.  This  new  formulation  of  the  problem  unifies  randomness  with  the  requirement  for  equidistant  point  spacing,  responsible  for  the  enhanced  blue  noise  spectral  properties.  We  derive  a  highly  efficient  multi-scale  sampling  scheme  for  drawing  random  point  distributions  from  this  model.  The  new  scheme  avoids  the  critical  slowing  down  phenomena  that  plagues  this  type  of  models.  This  derivation  is  accompanied  by  a  model-specific  analysis.      Altogether,  our  approach  generates  high-quality  point  distributions,  supports  spatially-varying  spatial  point  density,  and  runs  in  time  that  is  linear  in  the  number  of  points  generated.
2	Grab  carry  release  manipulating  physical  objects  in  a  real  scene  through  a  smart  phone.  Individuals  often  discuss  how  to  configure  their  real  world  space,  such  as  switching  the  location  of  an  object,  designing  furniture  layouts  or  room  decorations,  shopping  for  suitable  house  appliances,  or  even  commanding  a  robot  to  perform  certain  tasks.  However,  verbal  communication  is  often  insufficient  to  convey  the  imagined  results  for  such  spatial  arrangements.  Users  must  occasionally  spend  considerable  efforts  in  either  moving  the  real  objects  physically  or  using  photos  or  videos  to  composite  the  mockup  to  simulate  the  layout.  Nevertheless,  those  methods  are  too  tedious  for  real-time  communication.
2	Enchanted  scissors  a  scissor  interface  for  support  in  cutting  and  interactive  fabrication.  We  present  an  approach  to  support  basic  and  complex  cutting  processes  through  an  interactive  fabrication  experience  [Willis  et  al.  2011].  Our  system,  enchanted  scissors,  is  a  digitally  controlled  pair  of  scissors  (Figure  1).  It  restricts  areas  that  can  be  cut  while  requiring  the  user's  exertion  of  force  and  decision  to  execute  each  cut.  Therefore,  unlike  a  completely  digitalized  cutting  device,  the  user  can  freely  apply  improvisations  within  the  permitted  areas  in  real-time.  A  pair  of  scissors  is  a  common  tool  seen  and  used  in  everyday  life;  the  user  can  instantly  recognize  its  operation  method.  It  has  varieties  of  usage  from  opening  a  letter  to  creating  a  complicated  paper  craft.  While  using  scissors,  it  is  common  to  cut  unintended  parts  or  difficult  to  control  the  blades  for  cutting  intricate  details.  enchanted  scissors  prevents  these  errors  in  advance  by  using  two  switchable  programs  to  restrict  the  areas  that  can  be  cut.  Both  programs  provide  real-time  feedback  to  the  user  during  the  cutting  process  as  regular  scissors  would.  This  allows  a  comfortable  connection  of  the  user's  physical  input  and  the  output  implemented  by  the  device.
2	Printone  interactive  resonance  simulation  for  free  form  print  wind  instrument  design.  This  paper  presents  an  interactive  design  interface  for  three-dimensional  free-form  musical  wind  instruments.  The  sound  of  a  wind  instrument  is  governed  by  the  acoustic  resonance  as  a  result  of  complicated  interactions  of  sound  waves  and  internal  geometries  of  the  instrument.  Thus,  creating  an  original  free-form  wind  instrument  by  manual  methods  is  a  challenging  problem.  Our  interface  provides  interactive  sound  simulation  feedback  as  the  user  edits,  allowing  exploration  of  original  wind  instrument  designs.  Sound  simulation  of  a  3D  wind  musical  instrument  is  known  to  be  computationally  expensive.  To  overcome  this  problem,  we  first  model  the  wind  instruments  as  a  passive  resonator,  where  we  ignore  coupled  oscillation  excitation  from  the  mouthpiece.  Then  we  present  a  novel  efficient  method  to  estimate  the  resonance  frequency  based  on  the  boundary  element  method  by  formulating  the  resonance  problem  as  a  minimum  eigenvalue  problem.  Furthermore,  we  can  efficiently  compute  an  approximate  resonance  frequency  using  a  new  technique  based  on  a  generalized  eigenvalue  problem.  The  designs  can  be  fabricated  using  a  3D  printer,  thus  we  call  the  results  "print-wind  instruments"  in  association  with  woodwind  instruments.  We  demonstrate  our  approach  with  examples  of  unconventional  shapes  performing  familiar  songs.
2	Towards  a  general  architecture  for  a  co  learning  of  brain  computer  interfaces.  In  this  article  we  propose  a  software  architecture  for  asynchronous  BCIs  based  on  co-learning,  where  both  the  system  and  the  user  jointly  learn  by  providing  feedback  to  one  another.  We  propose  the  use  of  recent  filtering  techniques  such  as  Riemann  Geometry  and  ICA  followed  by  multiple  classifications,  by  both  incremental  supervised  classifiers  and  minimally  supervised  classifiers.  The  classifier  outputs  are  then  combined  adaptively  according  to  the  feedback  using  recursive  neural  networks.
2	Using  brain  connectivity  measure  of  eeg  synchrostates  for  discriminating  typical  and  autism  spectrum  disorder.  In  this  paper  we  utilized  the  concept  of  stable  phase  synchronization  topography  -  synchrostates  -  over  the  scalp  derived  from  EEG  recording  for  formulating  brain  connectivity  network  in  Autism  Spectrum  Disorder  (ASD)  and  typically-growing  children.  A  synchronization  index  is  adapted  for  forming  the  edges  of  the  connectivity  graph  capturing  the  stability  of  each  of  the  synchrostates.  Such  network  is  formed  for  11  ASD  and  12  control  group  children.  Comparative  analyses  of  these  networks  using  graph  theoretic  measures  show  that  children  with  autism  have  a  different  modularity  of  such  networks  from  typical  children.  This  result  could  pave  the  way  to  a  new  modality  for  possible  identification  of  ASD  from  non-invasively  recorded  EEG  data.
2	Charge  steering  in  a  novel  dbs  electrode  may  accommodate  surgical  targeting  errors.  Deep  brain  stimulation  (DBS)  alleviates  the  symptoms  of  some  neurological  disorders  by  stimulating  specific  neural  targets.  If  electrodes  are  placed  off  target,  DBS  amplitude  must  be  decreased  to  avoid  side  effects  induced  by  stimulating  other  neural  regions.  We  present  a  novel  electrode  geometry  capable  of  radial  charge  steering.  Computational  modeling  results  show  that  radial  charge  steering  will  allow  this  new  electrode  to  constrain  stimulation  within  target  boundaries,  despite  surgical  placement  error,  thus  reducing  side-effects  from  over  stimulation.
2	Modular  flux  transfer  efficient  rendering  of  high  resolution  volumes  with  repeated  structures.  The  highest  fidelity  images  to  date  of  complex  materials  like  cloth  use  extremely  high-resolution  volumetric  models.  However,  rendering  such  complex  volumetric  media  is  expensive,  with  brute-force  path  tracing  often  the  only  viable  solution.  Fortunately,  common  volumetric  materials  (fabrics,  finished  wood,  synthesized  solid  textures)  are  structured,  with  repeated  patterns  approximated  by  tiling  a  small  number  of  exemplar  blocks.  In  this  paper,  we  introduce  a  precomputation-based  rendering  approach  for  such  volumetric  media  with  repeated  structures  based  on  a  modular  transfer  formulation.  We  model  each  exemplar  block  as  a  voxel  grid  and  precompute  voxel-to-voxel,  patch-to-patch,  and  patch-to-voxel  flux  transfer  matrices.  At  render  time,  when  blocks  are  tiled  to  produce  a  high-resolution  volume,  we  accurately  compute  low-order  scattering,  with  modular  flux  transfer  used  to  approximate  higher-order  scattering.  We  achieve  speedups  of  up  to  12×  over  path  tracing  on  extremely  complex  volumes,  with  minimal  loss  of  quality.  In  addition,  we  demonstrate  that  our  approach  outperforms  photon  mapping  on  these  materials.
2	Pyramid  of  arclength  descriptor  for  generating  collage  of  shapes.  This  paper  tackles  a  challenging  2D  collage  generation  problem,  focusing  on  shapes:  we  aim  to  fill  a  given  region  by  packing  irregular  and  reasonably-sized  shapes  with  minimized  gaps  and  overlaps.  To  achieve  this  nontrivial  problem,  we  first  have  to  analyze  the  boundary  of  individual  shapes  and  then  couple  the  shapes  with  partially-matched  boundary  to  reduce  gaps  and  overlaps  in  the  collages.  Second,  the  search  space  in  identifying  a  good  coupling  of  shapes  is  highly  enormous,  since  arranging  a  shape  in  a  collage  involves  a  position,  an  orientation,  and  a  scale  factor.  Yet,  this  matching  step  needs  to  be  performed  for  every  single  shape  when  we  pack  it  into  a  collage.  Existing  shape  descriptors  are  simply  infeasible  for  computation  in  a  reasonable  amount  of  time.  To  overcome  this,  we  present  a  brand  new,  scale-  and  rotation-invariant  2D  shape  descriptor,  namely  pyramid  of  arclength  descriptor  (PAD).  Its  formulation  is  locally  supported,  scalable,  and  yet  simple  to  construct  and  compute.  These  properties  make  PAD  efficient  for  performing  the  partial-shape  matching.  Hence,  we  can  prune  away  most  search  space  with  simple  calculation,  and  efficiently  identify  candidate  shapes.  We  evaluate  our  method  using  a  large  variety  of  shapes  with  different  types  and  contours.  Convincing  collage  results  in  terms  of  visual  quality  and  time  performance  are  obtained.
2	Expression  flow  for  3d  aware  face  component  transfer.  We  address  the  problem  of  correcting  an  undesirable  expression  on  a  face  photo  by  transferring  local  facial  components,  such  as  a  smiling  mouth,  from  another  face  photo  of  the  same  person  which  has  the  desired  expression.  Direct  copying  and  blending  using  existing  compositing  tools  results  in  semantically  unnatural  composites,  since  expression  is  a  global  effect  and  the  local  component  in  one  expression  is  often  incompatible  with  the  shape  and  other  components  of  the  face  in  another  expression.  To  solve  this  problem  we  present  Expression  Flow,  a  2D  flow  field  which  can  warp  the  target  face  globally  in  a  natural  way,  so  that  the  warped  face  is  compatible  with  the  new  facial  component  to  be  copied  over.  To  do  this,  starting  with  the  two  input  face  photos,  we  jointly  construct  a  pair  of  3D  face  shapes  with  the  same  identity  but  different  expressions.  The  expression  flow  is  computed  by  projecting  the  difference  between  the  two  3D  shapes  back  to  2D.  It  describes  how  to  warp  the  target  face  photo  to  match  the  expression  of  the  reference  photo.  User  studies  suggest  that  our  system  is  able  to  generate  face  composites  with  much  higher  fidelity  than  existing  methods.
2	Gum  gum  shooting  inducing  a  sense  of  arm  elongation  via  forearm  skin  stretch  and  the  change  in  the  center  of  gravity.  Many  people  sometimes  imagine  if  they  can  wield  superhuman  abilities  like  that  appear  in  games  and  animation.  Among  these  abilities,  we  focused  particularly  on  representing  the  experience  of  arm  stretching  beyond  the  limits  of  the  human  body.  We  proposed  a  method  for  inducing  a  sense  of  arm  stretching  by  designing  the  device  attached  to  forearm  and  giving  the  user  a  visual  cue  by  changing  the  body  structure  of  the  user's  avatar  in  the  virtual  environment.  Our  device  shifts  the  mass  from  the  elbow  to  the  wrist  while  stretching  the  skin  of  the  forearm  according  to  the  animation  in  the  virtual  environment.  The  sensation  of  the  elongation  of  the  arm  skin  as  well  as  the  change  in  the  weight  of  arm  is  thought  to  be  the  feeling  when  the  arms  are  stretched  out.  As  a  result,  we  introduce  these  two  mechanisms  into  our  device,  which  allows  the  user  to  feel  the  sense  of  arm  stretching.
